MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,date,day,TOTAL_COVID_TESTS
11104,Sunnyside,Queens,557,2248.17,24775.7,42,169.52,9.08,2020-08-21,96,NA
11105,Ditmars Steinway,Queens,551,1535.04,35894.88,43,119.79,6.92,2020-08-21,96,NA
11106,Astoria (South),Queens,775,2004.43,38664.4,55,142.25,9.01,2020-08-21,96,NA
11109,Long Island City,Queens,62,1222.72,5070.64,2,39.44,4.42,2020-08-21,96,NA
11201,Brooklyn Heights/DUMBO/Downtown Brooklyn,Brooklyn,816,1339.72,60908.15,95,155.97,4.8,2020-08-21,96,NA
11203,East Flatbush (North)/East Flatbush (South),Brooklyn,2247,3061.62,73392.42,243,331.1,15.57,2020-08-21,96,NA
11204,Bensonhurst/Mapleton,Brooklyn,2243,2827.7,79322.45,145,182.8,15.67,2020-08-21,96,NA
11205,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene,Brooklyn,821,1865.35,44013.21,50,113.6,8.68,2020-08-21,96,NA
11206,Williamsburg (South),Brooklyn,1812,2119.38,85496.61,153,178.95,9.67,2020-08-21,96,NA
11207,Cypress Hills/East New York,Brooklyn,2378,2667.21,89156.75,216,242.27,13.49,2020-08-21,96,NA
11208,Cypress Hills/East New York,Brooklyn,2694,2817.77,95607.69,250,261.49,15.17,2020-08-21,96,NA
11209,Bay Ridge/Fort Hamilton,Brooklyn,1294,1929.01,67081.12,117,174.42,9.17,2020-08-21,96,NA
11210,Flatlands/Midwood,Brooklyn,1866,2781.37,67089.29,150,223.58,14.95,2020-08-21,96,NA
11211,East Williamsburg/Williamsburg (North)/Williamsburg (South),Brooklyn,2336,2345.51,99594.67,138,138.56,9.25,2020-08-21,96,NA
11212,Ocean Hill-Brownsville,Brooklyn,2113,2654.86,79589.99,235,295.26,14.6,2020-08-21,96,NA
11213,Crown Heights (East),Brooklyn,1569,2435.35,64425.94,149,231.27,11.99,2020-08-21,96,NA
11214,Bath Beach/Bensonhurst/Gravesend,Brooklyn,1750,1875,93333.46,184,197.14,11.47,2020-08-21,96,NA
11215,Gowanus/Park Slope/Windsor Terrace,Brooklyn,697,996.68,69932.3,46,65.78,4.38,2020-08-21,96,NA
11216,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,858,1544.9,55537.72,76,136.84,6.81,2020-08-21,96,NA
11217,Boerum Hill/Park Slope,Brooklyn,696,1465.98,47476.67,86,181.14,6.25,2020-08-21,96,NA
11218,Kensington/Windsor Terrace,Brooklyn,1913,2523.53,75806.47,137,180.72,12.28,2020-08-21,96,NA
11219,Borough Park,Brooklyn,3286,3538.73,92858.07,236,254.15,16.63,2020-08-21,96,NA
11220,Sunset Park,Brooklyn,1953,1983.75,98450,167,169.63,11.72,2020-08-21,96,NA
11221,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,1557,1906.4,81672.44,148,181.21,9.23,2020-08-21,96,NA
11222,Greenpoint,Brooklyn,538,1480.09,36349.16,34,93.54,5.17,2020-08-21,96,NA
11223,Gravesend/Homecrest,Brooklyn,1908,2386.28,79957.11,144,180.1,13.64,2020-08-21,96,NA
11224,Brighton Beach/Coney Island/Seagate,Brooklyn,1340,3012.09,44487.34,214,481.04,14.3,2020-08-21,96,NA
11225,Crown Heights (West)/Prospect Lefferts Gardens,Brooklyn,1274,2207.53,57711.49,140,242.59,10.31,2020-08-21,96,NA
11226,Flatbush/Prospect Lefferts Gardens,Brooklyn,2560,2584.26,99061.32,301,303.85,12.73,2020-08-21,96,NA
11228,Bath Beach/Dyker Heights,Brooklyn,770,1741.49,44215.08,82,185.46,10.76,2020-08-21,96,NA
11229,Gerritsen Beach/Homecrest/Sheepshead Bay,Brooklyn,1956,2303.64,84909.16,151,177.84,13.73,2020-08-21,96,NA
11230,Midwood,Brooklyn,2589,2903.58,89165.77,228,255.7,13.43,2020-08-21,96,NA
11231,Carroll Gardens/Cobble Hill/Red Hook,Brooklyn,472,1275.86,36994.7,34,91.91,5.34,2020-08-21,96,NA
11232,Sunset Park,Brooklyn,639,2260.26,28271.09,42,148.56,11.07,2020-08-21,96,NA
11233,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville,Brooklyn,1433,1986.26,72145.54,136,188.51,11.59,2020-08-21,96,NA
11234,Bergen Beach/Flatlands/Marine Park/Mill Basin,Brooklyn,2446,2566.5,95304.8,195,204.61,14.36,2020-08-21,96,NA
11235,Brighton Beach/Manhattan Beach/Sheepshead Bay,Brooklyn,2294,2884.08,79540.14,301,378.43,14.65,2020-08-21,96,NA
11236,Canarsie,Brooklyn,2989,3086.31,96846.99,299,308.73,16.59,2020-08-21,96,NA
11237,Bushwick/East Williamsburg,Brooklyn,1125,2219.12,50695.72,114,224.87,10.2,2020-08-21,96,NA
11238,Clinton Hill/Prospect Heights,Brooklyn,896,1658.77,54015.79,105,194.39,6.07,2020-08-21,96,NA
11239,East New York,Brooklyn,571,4599.88,12413.37,89,716.97,16.84,2020-08-21,96,NA
11354,Flushing/Murray Hill,Queens,1407,2534.3,55518.32,299,538.56,10.82,2020-08-21,96,NA
11355,Flushing/Murray Hill/Queensboro Hill,Queens,1568,1959.66,80013.97,169,211.21,10.72,2020-08-21,96,NA
11356,College Point,Queens,640,2744.1,23322.74,42,180.08,14.05,2020-08-21,96,NA
11357,Whitestone,Queens,912,2281.39,39975.56,105,262.66,11.65,2020-08-21,96,NA
11358,Auburndale/Murray Hill,Queens,635,1786.64,35541.5,43,120.99,8.94,2020-08-21,96,NA
11360,Bayside (North),Queens,340,1802.45,18863.17,28,148.44,8.85,2020-08-21,96,NA
11361,Bayside (North)/Bayside (South),Queens,495,1769.63,27971.99,58,207.35,9.3,2020-08-21,96,NA
11362,Douglaston-Little Neck,Queens,354,1995.71,17738.01,36,202.95,10.43,2020-08-21,96,NA
11363,Douglaston-Little Neck,Queens,110,1536.52,7159.03,5,69.84,8.34,2020-08-21,96,NA
11364,Bayside (South)/Oakland Gardens,Queens,509,1472.69,34562.6,35,101.27,8.44,2020-08-21,96,NA
11365,Auburndale/Fresh Meadows/Pomonok/Utopia,Queens,945,2145.25,44050.79,67,152.1,11.38,2020-08-21,96,NA
11366,Fresh Meadows/Hillcrest,Queens,417,3026.7,13777.39,28,203.23,15.48,2020-08-21,96,NA
11367,Kew Gardens Hills/Pomonok,Queens,1152,2740.3,42039.24,67,159.37,13.57,2020-08-21,96,NA
11368,Corona/North Corona,Queens,5065,4538.77,111594.1,446,399.66,18.88,2020-08-21,96,NA
11369,Airport/East Elmhurst,Queens,1729,4741.89,36462.23,180,493.66,18.11,2020-08-21,96,NA
11370,Jackson Heights/Rikers Island,Queens,1432,4371.36,32758.65,64,195.37,17.79,2020-08-21,96,NA
11372,Jackson Heights,Queens,2799,4473.9,62562.88,258,412.39,16.24,2020-08-21,96,NA
11373,Elmhurst,Queens,3509,3778.16,92875.81,297,319.78,15.46,2020-08-21,96,NA
11374,Rego Park,Queens,1177,2799.21,42047.63,99,235.45,13.33,2020-08-21,96,NA
11375,Forest Hills,Queens,1581,2240.87,70552.99,181,256.54,11.21,2020-08-21,96,NA
11377,Woodside,Queens,2484,2872.72,86468.55,195,225.52,11.87,2020-08-21,96,NA
11378,Maspeth,Queens,813,2350.16,34593.45,74,213.91,11.25,2020-08-21,96,NA
11379,Middle Village,Queens,888,2453.34,36195.55,99,273.51,11.89,2020-08-21,96,NA
11385,Glendale/Ridgewood,Queens,2424,2355,102929.91,142,137.96,12.32,2020-08-21,96,NA
11411,Cambria Heights,Queens,727,3547.33,20494.26,50,243.97,19.07,2020-08-21,96,NA
11412,St. Albans,Queens,1326,3370.02,39346.92,92,233.82,17.93,2020-08-21,96,NA
11413,Laurelton/Rosedale,Queens,1411,3232.68,43647.97,103,235.98,17.99,2020-08-21,96,NA
11414,Hamilton Beach/Howard Beach/Lindenwood,Queens,870,3077.95,28265.56,63,222.89,16.63,2020-08-21,96,NA
11415,Kew Gardens,Queens,568,2953.07,19234.25,52,270.35,13.27,2020-08-21,96,NA
11416,Ozone Park,Queens,780,2930.74,26614.42,55,206.65,16.45,2020-08-21,96,NA
11417,Ozone Park,Queens,951,3041.19,31270.63,47,150.3,15.35,2020-08-21,96,NA
11418,Richmond Hill,Queens,1203,3157.05,38105.16,107,280.8,16.85,2020-08-21,96,NA
11419,Richmond Hill/South Ozone Park,Queens,1313,2582.16,50848.81,98,192.73,17.35,2020-08-21,96,NA
11420,South Ozone Park,Queens,1479,3054.79,48415.71,107,221,18.28,2020-08-21,96,NA
11421,Woodhaven,Queens,1305,3091.72,42209.49,103,244.02,16.76,2020-08-21,96,NA
11422,Rosedale,Queens,1071,3176,33721.62,67,198.69,17.66,2020-08-21,96,NA
11423,Hollis/Holliswood,Queens,1159,3617.22,32041.14,105,327.7,17.59,2020-08-21,96,NA
11426,Bellerose,Queens,531,2607.63,20363.28,34,166.97,15.35,2020-08-21,96,NA
11427,Bellerose/Hollis Hills/Holliswood,Queens,838,3610.14,23212.38,51,219.71,16.52,2020-08-21,96,NA
11428,Queens Village,Queens,713,3689.05,19327.45,54,279.4,19,2020-08-21,96,NA
11429,Queens Village,Queens,1027,3663.1,28036.33,75,267.51,17.55,2020-08-21,96,NA
11432,Hillcrest/Jamaica Estates/Jamaica Hills,Queens,1999,3163.2,63195.4,254,401.93,17.1,2020-08-21,96,NA
11433,Jamaica,Queens,1036,2874.92,36035.76,79,219.23,15.73,2020-08-21,96,NA
11434,Airport/South Jamaica/Springfield Gardens/St. Albans,Queens,2244,3322.67,67536.11,197,291.7,17.45,2020-08-21,96,NA
11435,Briarwood/Jamaica,Queens,1760,3052.17,57663.84,150,260.13,16.64,2020-08-21,96,NA
11436,South Jamaica/South Ozone Park,Queens,581,2792.27,20807.42,46,221.07,17,2020-08-21,96,NA
11691,Edgemere/Far Rockaway,Queens,2644,4082.83,64759.02,374,577.53,16.16,2020-08-21,96,NA
11692,Arverne/Edgemere,Queens,696,3459.2,20120.24,93,462.22,14.53,2020-08-21,96,NA
11693,Arverne/Broad Channel,Queens,349,2818.77,12381.27,29,234.22,15.29,2020-08-21,96,NA
11694,Belle Harbor-Neponsit/Rockaway Park,Queens,779,3826.92,20355.78,90,442.13,16,2020-08-21,96,NA
11697,Breezy Point,Queens,114,3223.35,3536.69,4,113.1,7.75,2020-08-21,96,NA
10001,Chelsea/NoMad/West Chelsea,Manhattan,440,1867.33,23563.03,26,110.34,7.18,2020-08-22,97,NA
10002,Chinatown/Lower East Side,Manhattan,1318,1717.14,76755.41,161,209.76,8.33,2020-08-22,97,NA
10003,East Village/Gramercy/Greenwich Village,Manhattan,534,992.54,53801.62,35,65.05,3.91,2020-08-22,97,NA
10004,Financial District,Manhattan,40,1095.71,3650.61,1,27.39,5.33,2020-08-22,97,NA
10005,Financial District,Manhattan,94,1119.57,8396.11,2,23.82,4.91,2020-08-22,97,NA
10006,Financial District,Manhattan,39,1127.89,3457.77,0,0,4.97,2020-08-22,97,NA
10007,TriBeCa,Manhattan,72,872.76,8249.73,3,36.36,3.91,2020-08-22,97,NA
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,832,1416.22,58747.99,69,117.45,5.86,2020-08-22,97,NA
10010,Flatiron/Gramercy/Kips Bay,Manhattan,331,1022.49,32371.86,19,58.69,3.85,2020-08-22,97,NA
10011,Chelsea,Manhattan,620,1252.51,49500.52,44,88.89,4.92,2020-08-22,97,NA
10012,Greenwich Village/SoHo,Manhattan,218,909.05,23981.2,9,37.53,3.84,2020-08-22,97,NA
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,326,1122.93,29031.09,21,72.34,4.29,2020-08-22,97,NA
10014,Hudson Square/Meatpacking District/West Village,Manhattan,374,1204.77,31043.16,29,93.42,4.45,2020-08-22,97,NA
10016,Kips Bay/Murray Hill/NoMad,Manhattan,831,1582.12,52524.35,50,95.19,6.08,2020-08-22,97,NA
10017,East Midtown/Murray Hill,Manhattan,165,1023.12,16127.22,8,49.61,4.3,2020-08-22,97,NA
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,215,2255.69,9531.44,5,52.46,9.98,2020-08-22,97,NA
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,695,1710.5,40631.45,42,103.37,5.89,2020-08-22,97,NA
10021,Lenox Hill/Upper East Side,Manhattan,631,1428.39,44175.61,65,147.14,5.37,2020-08-22,97,NA
10022,East Midtown,Manhattan,396,1305.43,30334.8,32,105.49,5.21,2020-08-22,97,NA
10023,Lincoln Square,Manhattan,651,1080.05,60274.81,54,89.59,4.67,2020-08-22,97,NA
10024,Upper West Side,Manhattan,830,1447.56,57337.68,75,130.8,5.57,2020-08-22,97,NA
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,1529,1655.95,92333.47,178,192.78,6.05,2020-08-22,97,NA
10026,Central Harlem (South),Manhattan,751,1924.75,39018.03,47,120.46,8.94,2020-08-22,97,NA
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,1176,1848.15,63631.04,113,177.59,8.42,2020-08-22,97,NA
10028,Upper East Side/Yorkville,Manhattan,544,1106.7,49155.08,34,69.17,5.03,2020-08-22,97,NA
10029,East Harlem,Manhattan,2022,2564.64,78841.52,213,270.16,10.64,2020-08-22,97,NA
10030,Central Harlem (North),Manhattan,567,1933.71,29321.91,57,194.39,9.63,2020-08-22,97,NA
10031,Hamilton Heights/West Harlem,Manhattan,1515,2501.78,60556.93,133,219.63,10.91,2020-08-22,97,NA
10032,Washington Heights (South),Manhattan,1746,2839.37,61492.57,175,284.59,12.21,2020-08-22,97,NA
10033,Washington Heights (North)/Washington Heights (South),Manhattan,1520,2567.12,59210.43,121,204.36,11.55,2020-08-22,97,NA
10034,Inwood/Washington Heights (North),Manhattan,867,2012.83,43073.65,71,164.83,9.7,2020-08-22,97,NA
10035,East Harlem,Manhattan,1128,3276.53,34426.65,136,395.04,12.33,2020-08-22,97,NA
10036,Hell's Kitchen/Midtown Manhattan,Manhattan,514,1960.99,26211.25,40,152.61,6.75,2020-08-22,97,NA
10037,Central Harlem (North)/East Harlem,Manhattan,577,2794.24,20649.62,63,305.09,11.19,2020-08-22,97,NA
10038,Chinatown/Financial District,Manhattan,291,1319.85,22047.96,28,127,6.14,2020-08-22,97,NA
10039,Central Harlem (North)/Washington Heights (South),Manhattan,612,2313.14,26457.52,66,249.46,11.19,2020-08-22,97,NA
10040,Washington Heights (North),Manhattan,1279,2854.38,44808.28,119,265.58,11.81,2020-08-22,97,NA
10044,Roosevelt Island,Manhattan,258,2205.07,11700.29,36,307.68,9.65,2020-08-22,97,NA
10065,Lenox Hill/Upper East Side,Manhattan,359,1235.31,29061.49,28,96.35,4.49,2020-08-22,97,NA
10069,Lincoln Square,Manhattan,69,1088.65,6338.13,2,31.56,4.42,2020-08-22,97,NA
10075,Lenox Hill/Upper East Side,Manhattan,448,1895.56,23634.14,45,190.4,6.7,2020-08-22,97,NA
10128,Upper East Side/Yorkville,Manhattan,714,1163.78,61351.93,41,66.83,4.79,2020-08-22,97,NA
10280,Battery Park City,Manhattan,64,665.37,9618.7,0,0,3.95,2020-08-22,97,NA
10282,Battery Park City,Manhattan,84,1523,5515.44,15,271.96,8.24,2020-08-22,97,NA
10301,Silver Lake/St. George,Staten Island,1314,3317.05,39613.55,107,270.11,14.2,2020-08-22,97,NA
10302,Elm Park,Staten Island,686,3653.99,18773.99,32,170.45,17.84,2020-08-22,97,NA
10303,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,943,3594.89,26231.66,47,179.17,15.97,2020-08-22,97,NA
10304,New Dorp/Todt Hill,Staten Island,1523,3587.86,42448.71,183,431.11,15.04,2020-08-22,97,NA
10305,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,Staten Island,1369,3216.56,42560.99,80,187.97,15.19,2020-08-22,97,NA
10306,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,Staten Island,1577,2937.47,53685.66,82,152.74,13.06,2020-08-22,97,NA
10307,Tottenville,Staten Island,418,2747.37,15214.56,15,98.59,14.46,2020-08-22,97,NA
10308,Great Kills,Staten Island,704,2375.54,29635.33,28,94.48,12.7,2020-08-22,97,NA
10309,Charleston/Prince's Bay/Woodrow,Staten Island,914,2769.28,33004.98,31,93.93,13.45,2020-08-22,97,NA
10310,Port Richmond/Randall Manor/West Brighton,Staten Island,759,3179.6,23870.96,33,138.24,13.93,2020-08-22,97,NA
10312,Annadale/Rossville,Staten Island,1666,2762.65,60304.33,59,97.84,13.55,2020-08-22,97,NA
10314,Bloomfield/Freshkills Park,Staten Island,2891,3182.72,90834.29,201,221.28,14.46,2020-08-22,97,NA
10451,Concourse/Melrose,Bronx,1737,3640.08,47718.77,152,318.53,14.35,2020-08-22,97,NA
10452,Concourse/Highbridge,Bronx,2738,3554.23,77035.04,175,227.17,15.13,2020-08-22,97,NA
10453,Morris Heights/Mount Hope/University Heights,Bronx,2706,3333.17,81184.04,165,203.24,15.83,2020-08-22,97,NA
10454,Mott Haven/Port Morris,Bronx,1279,3346.12,38223.41,105,274.7,14.87,2020-08-22,97,NA
10455,Mott Haven,Bronx,1465,3473.67,42174.38,111,263.19,15.05,2020-08-22,97,NA
10456,Claremont/Morrisania,Bronx,2837,3036.11,93441.91,291,311.42,14.25,2020-08-22,97,NA
10457,Belmont/Claremont/Mount Hope/Tremont,Bronx,2477,3316.59,74685.06,187,250.38,14.61,2020-08-22,97,NA
10458,Belmont/Fordham University/Kingsbridge,Bronx,2413,2879.21,83807.74,126,150.34,14.85,2020-08-22,97,NA
10459,Charlotte Gardens/Hunts Point,Bronx,1665,3443.32,48354.56,166,343.3,14.65,2020-08-22,97,NA
10460,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,1885,3137.84,60073.25,127,211.41,15.03,2020-08-22,97,NA
10461,Morris Park/Pelham Bay/Westchester Square,Bronx,1970,3981.44,49479.56,141,284.97,15.27,2020-08-22,97,NA
10462,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,2500,3232.8,77332.41,183,236.64,14.44,2020-08-22,97,NA
10463,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,2255,3163.25,71287.33,216,303,12.61,2020-08-22,97,NA
10464,City Island,Bronx,135,3101.2,4353.16,9,206.75,12.45,2020-08-22,97,NA
10465,Country Club/Throgs Neck,Bronx,1593,3702.03,43030.43,87,202.18,15.02,2020-08-22,97,NA
10466,Edenwald/Wakefield,Bronx,2612,3619.4,72166.65,170,235.57,17.13,2020-08-22,97,NA
10467,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,3812,3782.34,100784.05,324,321.48,15.71,2020-08-22,97,NA
10468,Fordham/Kingsbridge/University Heights,Bronx,3116,4063.58,76681.12,221,288.21,15.77,2020-08-22,97,NA
10469,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,3242,4533.74,71508.25,364,509.03,17.56,2020-08-22,97,NA
10470,Wakefield/Woodlawn,Bronx,492,3488.43,14103.75,20,141.81,15.89,2020-08-22,97,NA
10471,Fieldston/North Riverdale/Riverdale,Bronx,860,4047.58,21247.28,86,404.76,12.51,2020-08-22,97,NA
10472,Soundview,Bronx,2214,3260.01,67913.94,189,278.29,16.97,2020-08-22,97,NA
10473,Castle Hill/Clason Point/Soundview,Bronx,2162,3491.3,61925.28,138,222.85,15.53,2020-08-22,97,NA
10474,Hunts Point,Bronx,353,2838.06,12438.07,21,168.84,14.4,2020-08-22,97,NA
10475,Co-op City/Edenwald,Bronx,1861,4254.37,43743.21,176,402.35,16.6,2020-08-22,97,NA
11004,Bellerose/Douglaston-Little Neck,Queens,633,3374.46,18758.55,68,362.5,12.28,2020-08-22,97,NA
11101,Astoria (South)/Long Island City/Sunnyside,Queens,731,2076.46,35204.11,40,113.62,7.11,2020-08-22,97,NA
11102,Astoria (North),Queens,714,2187.97,32632.92,80,245.15,9.13,2020-08-22,97,NA
11103,Astoria (North)/Astoria (South),Queens,659,1801.25,36585.65,54,147.6,7.64,2020-08-22,97,NA
11104,Sunnyside,Queens,558,2252.21,24775.7,42,169.52,9.01,2020-08-22,97,NA
11105,Ditmars Steinway,Queens,551,1535.04,35894.88,43,119.79,6.86,2020-08-22,97,NA
11106,Astoria (South),Queens,775,2004.43,38664.4,55,142.25,8.93,2020-08-22,97,NA
11109,Long Island City,Queens,63,1242.45,5070.64,2,39.44,4.42,2020-08-22,97,NA
11201,Brooklyn Heights/DUMBO/Downtown Brooklyn,Brooklyn,818,1343.01,60908.15,95,155.97,4.7,2020-08-22,97,NA
11203,East Flatbush (North)/East Flatbush (South),Brooklyn,2249,3064.35,73392.42,243,331.1,15.49,2020-08-22,97,NA
11204,Bensonhurst/Mapleton,Brooklyn,2247,2832.74,79322.45,145,182.8,15.6,2020-08-22,97,NA
11205,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene,Brooklyn,821,1865.35,44013.21,50,113.6,8.56,2020-08-22,97,NA
11206,Williamsburg (South),Brooklyn,1812,2119.38,85496.61,153,178.95,9.58,2020-08-22,97,NA
11207,Cypress Hills/East New York,Brooklyn,2378,2667.21,89156.75,216,242.27,13.39,2020-08-22,97,NA
11208,Cypress Hills/East New York,Brooklyn,2696,2819.86,95607.69,250,261.49,15.08,2020-08-22,97,NA
11209,Bay Ridge/Fort Hamilton,Brooklyn,1298,1934.97,67081.12,117,174.42,9.12,2020-08-22,97,NA
11210,Flatlands/Midwood,Brooklyn,1867,2782.86,67089.29,150,223.58,14.84,2020-08-22,97,NA
11211,East Williamsburg/Williamsburg (North)/Williamsburg (South),Brooklyn,2337,2346.51,99594.67,138,138.56,9.18,2020-08-22,97,NA
11212,Ocean Hill-Brownsville,Brooklyn,2115,2657.37,79589.99,235,295.26,14.52,2020-08-22,97,NA
11213,Crown Heights (East),Brooklyn,1569,2435.35,64425.94,149,231.27,11.92,2020-08-22,97,NA
11214,Bath Beach/Bensonhurst/Gravesend,Brooklyn,1752,1877.14,93333.46,184,197.14,11.4,2020-08-22,97,NA
11215,Gowanus/Park Slope/Windsor Terrace,Brooklyn,699,999.54,69932.3,46,65.78,4.35,2020-08-22,97,NA
11216,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,860,1548.5,55537.72,76,136.84,6.75,2020-08-22,97,NA
11217,Boerum Hill/Park Slope,Brooklyn,697,1468.09,47476.67,86,181.14,6.2,2020-08-22,97,NA
11218,Kensington/Windsor Terrace,Brooklyn,1913,2523.53,75806.47,138,182.04,12.2,2020-08-22,97,NA
11219,Borough Park,Brooklyn,3295,3548.43,92858.07,237,255.23,16.59,2020-08-22,97,NA
11220,Sunset Park,Brooklyn,1955,1985.78,98450,167,169.63,11.56,2020-08-22,97,NA
11221,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,1557,1906.4,81672.44,148,181.21,9.14,2020-08-22,97,NA
11222,Greenpoint,Brooklyn,538,1480.09,36349.16,34,93.54,5.13,2020-08-22,97,NA
11223,Gravesend/Homecrest,Brooklyn,1909,2387.53,79957.11,144,180.1,13.57,2020-08-22,97,NA
11224,Brighton Beach/Coney Island/Seagate,Brooklyn,1341,3014.34,44487.34,214,481.04,14.19,2020-08-22,97,NA
11225,Crown Heights (West)/Prospect Lefferts Gardens,Brooklyn,1276,2211,57711.49,140,242.59,10.23,2020-08-22,97,NA
11226,Flatbush/Prospect Lefferts Gardens,Brooklyn,2563,2587.29,99061.32,302,304.86,12.64,2020-08-22,97,NA
11228,Bath Beach/Dyker Heights,Brooklyn,771,1743.75,44215.08,82,185.46,10.66,2020-08-22,97,NA
11229,Gerritsen Beach/Homecrest/Sheepshead Bay,Brooklyn,1957,2304.82,84909.16,151,177.84,13.63,2020-08-22,97,NA
11230,Midwood,Brooklyn,2590,2904.7,89165.77,228,255.7,13.33,2020-08-22,97,NA
11231,Carroll Gardens/Cobble Hill/Red Hook,Brooklyn,472,1275.86,36994.7,34,91.91,5.29,2020-08-22,97,NA
11232,Sunset Park,Brooklyn,639,2260.26,28271.09,42,148.56,10.88,2020-08-22,97,NA
11233,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville,Brooklyn,1434,1987.65,72145.54,136,188.51,11.49,2020-08-22,97,NA
11234,Bergen Beach/Flatlands/Marine Park/Mill Basin,Brooklyn,2449,2569.65,95304.8,195,204.61,14.28,2020-08-22,97,NA
11235,Brighton Beach/Manhattan Beach/Sheepshead Bay,Brooklyn,2302,2894.14,79540.14,301,378.43,14.59,2020-08-22,97,NA
11236,Canarsie,Brooklyn,2991,3088.38,96846.99,299,308.73,16.48,2020-08-22,97,NA
11237,Bushwick/East Williamsburg,Brooklyn,1127,2223.07,50695.72,114,224.87,10.12,2020-08-22,97,NA
11238,Clinton Hill/Prospect Heights,Brooklyn,899,1664.33,54015.79,105,194.39,6.03,2020-08-22,97,NA
11239,East New York,Brooklyn,571,4599.88,12413.37,89,716.97,16.73,2020-08-22,97,NA
11354,Flushing/Murray Hill,Queens,1412,2543.3,55518.32,299,538.56,10.78,2020-08-22,97,NA
11355,Flushing/Murray Hill/Queensboro Hill,Queens,1569,1960.91,80013.97,169,211.21,10.62,2020-08-22,97,NA
11356,College Point,Queens,639,2739.82,23322.74,42,180.08,13.93,2020-08-22,97,NA
11357,Whitestone,Queens,915,2288.9,39975.56,105,262.66,11.59,2020-08-22,97,NA
11358,Auburndale/Murray Hill,Queens,635,1786.64,35541.5,43,120.99,8.86,2020-08-22,97,NA
11360,Bayside (North),Queens,342,1813.06,18863.17,28,148.44,8.81,2020-08-22,97,NA
11361,Bayside (North)/Bayside (South),Queens,497,1776.78,27971.99,58,207.35,9.28,2020-08-22,97,NA
11362,Douglaston-Little Neck,Queens,354,1995.71,17738.01,36,202.95,10.25,2020-08-22,97,NA
11363,Douglaston-Little Neck,Queens,110,1536.52,7159.03,5,69.84,8.28,2020-08-22,97,NA
11364,Bayside (South)/Oakland Gardens,Queens,509,1472.69,34562.6,35,101.27,8.35,2020-08-22,97,NA
11365,Auburndale/Fresh Meadows/Pomonok/Utopia,Queens,945,2145.25,44050.79,67,152.1,11.28,2020-08-22,97,NA
11366,Fresh Meadows/Hillcrest,Queens,418,3033.96,13777.39,28,203.23,15.41,2020-08-22,97,NA
11367,Kew Gardens Hills/Pomonok,Queens,1154,2745.05,42039.24,67,159.37,13.5,2020-08-22,97,NA
